"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
3.013711115E0,2.893840027E1,-2.075219917E1,3.212260056E1
3.023711115E0,2.898719978E1,-1.959319878E1,3.292779922E1
3.033711115E0,2.932880020E1,-1.829999924E1,3.347679901E1
3.043711115E0,2.973139954E1,-1.705559921E1,3.391600037E1
3.053711115E0,3.015839958E1,-1.593319988E1,3.414780045E1
3.063711115E0,3.051219940E1,-1.493279934E1,3.431859970E1
3.073711115E0,3.080500031E1,-1.433500004E1,3.440399933E1
3.083711115E0,3.098799896E1,-1.394460011E1,3.446500015E1
3.093711115E0,3.097579956E1,-1.383479977E1,3.437960052E1
3.103711115E0,3.097579956E1,-1.392019939E1,3.430640030E1
3.113711115E0,3.073180008E1,-1.424959946E1,3.431859970E1
3.123711115E0,3.041459846E1,-1.466440010E1,3.445280075E1
3.133711115E0,3.004859924E1,-1.504259968E1,3.472119904E1
3.143711115E0,2.975580025E1,-1.537199974E1,3.487979889E1
3.153711115E0,2.948740005E1,-1.568919945E1,3.495299911E1
3.163711115E0,2.934099960E1,-1.600639915E1,3.498960114E1
3.173711115E0,2.923119926E1,-1.631139946E1,3.498960114E1
3.183711115E0,2.912139893E1,-1.662859917E1,3.498960114E1
3.193711115E0,2.893840027E1,-1.699460030E1,3.498960114E1
3.203711115E0,2.877979851E1,-1.738500023E1,3.491640091E1
3.213711115E0,2.854800034E1,-1.786079979E1,3.474559784E1
3.223711115E0,2.819419861E1,-1.842199898E1,3.475780106E1
3.233711115E0,2.775499916E1,-1.894659996E1,3.479439926E1
3.243711115E0,2.714499855E1,-1.942239952E1,3.491640091E1
3.253711115E0,2.663259888E1,-1.988599968E1,3.508720016E1
3.263711115E0,2.597379875E1,-2.015439987E1,3.500180054E1
3.273711115E0,2.533939934E1,-2.047159958E1,3.524580002E1
3.283711115E0,2.474160004E1,-2.067899895E1,3.551419830E1
3.293711115E0,2.426580048E1,-2.077659988E1,3.580699921E1
3.303711115E0,2.389979935E1,-2.067899895E1,3.605099869E1
3.313711115E0,2.369239998E1,-2.048379898E1,3.633160019E1
3.323711115E0,2.375339890E1,-2.023979950E1,3.658779907E1
3.333711115E0,2.369239998E1,-1.984939957E1,3.686840057E1
3.343711115E0,2.388759995E1,-1.960540009E1,3.730759811E1
3.353711115E0,2.430239868E1,-1.919059944E1,3.724660110E1
3.363711115E0,2.472939873E1,-1.876359940E1,3.712459946E1
3.373711115E0,2.522959900E1,-1.806819916E1,3.664879990E1
3.383711115E0,2.585179901E1,-1.775099945E1,3.649020004E1
3.393711115E0,2.647399902E1,-1.748259926E1,3.622179794E1
3.403711115E0,2.702299881E1,-1.718980026E1,3.573379898E1
3.413711115E0,2.776719856E1,-1.698239899E1,3.518479919E1
3.423711115E0,2.853579903E1,-1.671399879E1,3.453820038E1
3.433711115E0,2.925559998E1,-1.650659943E1,3.398920059E1
3.443711115E0,3.002419853E1,-1.629920006E1,3.325719833E1
3.453711115E0,3.090259933E1,-1.645779991E1,3.272039795E1
3.463711115E0,3.180539894E1,-1.637240028E1,3.162240028E1
3.473711115E0,3.274480057E1,-1.631139946E1,3.040239906E1
3.483711115E0,3.367200089E1,-1.639679909E1,2.910919952E1
3.493711115E0,3.468460083E1,-1.664080048E1,2.747439957E1
3.503711115E0,3.556299973E1,-1.706780052E1,2.576639938E1
3.513711115E0,3.631940079E1,-1.750699997E1,2.405839920E1
3.523711115E0,3.700259781E1,-1.812919998E1,2.237479973E1
3.533711115E0,3.749060059E1,-1.875139999E1,2.065460014E1
3.543711115E0,3.775899887E1,-1.950779915E1,1.890999985E1
3.553711115E0,3.796640015E1,-2.028859901E1,1.725079918E1
3.563711115E0,3.811280060E1,-2.100839996E1,1.573799992E1
3.573711115E0,3.814939880E1,-2.164279938E1,1.451799965E1
3.583711115E0,3.807619858E1,-2.225279999E1,1.340779972E1
3.593711115E0,3.795420074E1,-2.283839989E1,1.217560005E1
3.603711115E0,3.786880112E1,-2.332639885E1,1.107759953E1
3.613711115E0,3.779560089E1,-2.381439972E1,9.955200195E0
3.623711115E0,3.775899887E1,-2.420479965E1,9.027999878E0
3.633711115E0,3.768579865E1,-2.457079887E1,7.881199837E0
3.643711115E0,3.750279999E1,-2.493680000E1,6.783199787E0
3.653711115E0,3.727099991E1,-2.526619911E1,5.526599884E0
3.663711115E0,3.710020065E1,-2.554679871E1,4.221199989E0
3.673711115E0,3.696599960E1,-2.586400032E1,2.879199982E0
3.683711115E0,3.678300095E1,-2.615679932E1,1.329800010E0
3.693711115E0,3.651459885E1,-2.642519951E1,-2.683999836E-1
3.703711115E0,3.616080093E1,-2.663259888E1,-2.013000011E0
3.713711115E0,3.572159958E1,-2.685219955E1,-3.611199856E0
3.723711115E0,3.511159897E1,-2.725479889E1,-5.563199997E0
3.733711115E0,3.466019821E1,-2.776719856E1,-7.381000042E0
3.743711115E0,3.368420029E1,-2.834059906E1,-9.113399506E0
