"Time (s)","Illuminance (lx)"
5.345303221E2,4.581427734E3
5.345969947E2,4.581427734E3
5.346636310E2,4.462020020E3
5.347302984E2,4.462020020E3
5.347969709E2,4.462020020E3
5.348636518E2,4.548217773E3
5.349303017E2,4.963950195E3
5.349969671E2,5.051160156E3
5.350636271E2,5.280592773E3
5.351303109E2,5.342220215E3
5.351969592E2,5.342220215E3
5.352636483E2,5.342220215E3
5.353302896E2,4.765229980E3
5.353969526E2,4.765229980E3
5.354636462E2,4.765229980E3
5.355303073E2,4.882275391E3
5.355969769E2,5.954580078E3
5.356636523E2,7.082505371E3
5.357302828E2,7.082505371E3
5.357969518E2,7.657132812E3
5.358636354E2,7.082505371E3
5.359303064E2,7.004475098E3
5.359969530E2,6.238147949E3
5.360636141E2,6.238147949E3
5.361302782E2,6.238147949E3
5.361969547E2,9.210240234E3
5.362636314E2,9.975285156E3
5.363303008E2,1.277572559E4
5.363969500E2,1.395285840E4
5.364636093E2,1.449549023E4
5.365302809E2,1.449549023E4
5.365969684E2,1.449549023E4
5.366636323E2,1.226097070E4
5.367302835E2,1.102943262E4
5.367969500E2,9.603427734E3
5.368636056E2,8.550562500E3
5.369302967E2,8.550562500E3
