"Time (s)","Illuminance (lx)"
1.121199156E2,2.874150085E2
1.121865806E2,2.874150085E2
1.122532486E2,2.961900024E2
1.123199206E2,3.055725098E2
1.123865795E2,3.151575012E2
1.124532473E2,3.258225098E2
1.125199133E2,3.786750183E2
1.125865772E2,4.228200073E2
1.126532449E2,4.684500122E2
1.127199098E2,5.705775146E2
1.127865756E2,6.180975342E2
1.128532420E2,6.550200195E2
1.129199095E2,6.833700562E2
1.129865742E2,7.002450562E2
1.130532393E2,7.002450562E2
1.131199087E2,7.002450562E2
1.131865695E2,6.490125122E2
1.132532360E2,6.140475464E2
1.133199035E2,5.761125488E2
1.133865685E2,5.364900513E2
1.134532330E2,4.635225220E2
1.135198995E2,4.261950073E2
1.135865781E2,3.972375183E2
1.136532320E2,3.674025269E2
1.137198988E2,3.573450012E2
1.137865616E2,3.460725098E2
1.138532341E2,3.328424988E2
1.139198989E2,3.048975220E2
1.139865624E2,2.903850098E2
1.140532300E2,2.831625061E2
1.141198958E2,2.831625061E2
1.141865610E2,2.831625061E2
1.142532254E2,2.874150085E2
1.143198912E2,2.951100159E2
1.143865600E2,3.362174988E2
1.144532277E2,3.821175232E2
1.145198910E2,4.360500183E2
1.145865552E2,5.460750122E2
1.146532249E2,5.886675415E2
1.147198893E2,6.272775269E2
1.147865550E2,6.812100220E2
1.148532189E2,6.959250488E2
1.149198856E2,6.959250488E2
1.149865489E2,6.959250488E2
1.150532191E2,6.761475220E2
1.151198855E2,6.494850464E2
1.151865542E2,6.125625000E2
1.152532171E2,5.285925293E2
1.153198843E2,4.893075256E2
1.153865479E2,4.500900269E2
1.154532164E2,4.130325012E2
1.155198798E2,3.755025024E2
1.155865441E2,3.665250244E2
1.156532120E2,3.595050049E2
1.157198774E2,3.349350281E2
1.157865472E2,3.198150024E2
1.158532114E2,3.034125061E2
1.159198760E2,2.891025085E2
1.159865416E2,2.857275085E2
1.160532081E2,2.857275085E2
1.161198758E2,2.857275085E2
1.161865365E2,3.102300110E2
1.162532047E2,3.304800110E2
