"Time (s)","Illuminance (lx)"
3.888556104E2,8.322075195E2
3.889222696E2,8.789175415E2
3.889889331E2,9.680175171E2
3.890556016E2,9.680175171E2
3.891222673E2,9.680175171E2
3.891889573E2,9.569475098E2
3.892556286E2,9.503325195E2
3.893222651E2,9.466875610E2
3.893889315E2,9.271125488E2
3.894555935E2,8.718300171E2
3.895222639E2,8.718300171E2
3.895889462E2,8.718300171E2
3.896555912E2,9.379800415E2
3.897222601E2,9.626850586E2
3.897889242E2,1.006425049E3
3.898556045E2,1.047734985E3
3.899222587E2,1.067377563E3
3.899889327E2,1.067377563E3
3.900555857E2,1.067377563E3
3.901222555E2,9.202275391E2
3.901889511E2,8.718300171E2
3.902556020E2,8.513775635E2
3.903222509E2,8.100000610E2
3.903889183E2,8.100000610E2
3.904555822E2,8.100000610E2
3.905222522E2,8.170875244E2
3.905889475E2,8.692650146E2
3.906556200E2,9.207000122E2
3.907222515E2,9.718650513E2
3.907889163E2,1.130287598E3
3.908555925E2,1.145205078E3
3.909222483E2,1.145205078E3
3.909889351E2,1.145205078E3
3.910555790E2,1.105785034E3
3.911222543E2,1.072912598E3
3.911889149E2,1.004872559E3
3.912555899E2,8.756775513E2
3.913222439E2,8.079075317E2
3.913889149E2,7.991325073E2
3.914555767E2,7.991325073E2
3.915222425E2,7.991325073E2
3.915889381E2,8.583975220E2
3.916555846E2,9.533025513E2
3.917222404E2,1.086345093E3
3.917889031E2,1.091677490E3
3.918555683E2,1.101734985E3
3.919222386E2,1.101734985E3
3.919889205E2,1.101734985E3
3.920555996E2,1.056712524E3
3.921222348E2,1.012162537E3
3.921889005E2,9.424350586E2
3.922555646E2,9.271125488E2
3.923222342E2,8.908650513E2
3.923889149E2,8.750700073E2
3.924555632E2,8.750700073E2
3.925222376E2,8.750700073E2
3.925888937E2,9.126000366E2
3.926555731E2,1.053742554E3
3.927222269E2,1.114290039E3
3.927888920E2,1.174635010E3
3.928555576E2,1.174635010E3
3.929222360E2,1.174635010E3
3.929889127E2,1.173757568E3
3.930555753E2,1.105987549E3
3.931222241E2,9.910350342E2
3.931888888E2,9.402750244E2
3.932555491E2,9.204975586E2
3.933222274E2,9.049050293E2
3.933889144E2,8.959275513E2
3.934555869E2,8.914725342E2
3.935222211E2,8.914725342E2
3.935888858E2,8.959275513E2
3.936555517E2,1.000822510E3
3.937222199E2,1.157152588E3
3.937889075E2,1.220872559E3
3.938555517E2,1.302547607E3
3.939222258E2,1.302547607E3
3.939889065E2,1.302547607E3
3.940555605E2,1.161607544E3
3.941222137E2,1.086547485E3
3.941888802E2,9.991350098E2
3.942555517E2,8.846550293E2
3.943222170E2,8.814825439E2
3.943888798E2,8.791200562E2
3.944555650E2,8.791200562E2
3.945222062E2,8.791200562E2
3.945888754E2,9.326475220E2
3.946555433E2,1.002375061E3
3.947222092E2,1.141560059E3
3.947889062E2,1.255027588E3
3.948555789E2,1.359247559E3
3.949222090E2,1.377202515E3
3.949888773E2,1.377202515E3
3.950555535E2,1.377202515E3
3.951222104E2,1.230052490E3
3.951888927E2,1.026877563E3
3.952555349E2,9.456075439E2
3.953222014E2,8.680500488E2
3.953888906E2,8.276850586E2
3.954555442E2,8.276850586E2
3.955221998E2,8.276850586E2
3.955888772E2,8.791200562E2
3.956555337E2,1.201095093E3
3.957222037E2,1.367145020E3
3.957889036E2,1.582335083E3
3.958555425E2,1.585102539E3
3.959221965E2,1.590435059E3
3.959888696E2,1.590435059E3
3.960555263E2,1.590435059E3
3.961221954E2,1.547302612E3
3.961888808E2,1.401502563E3
3.962555605E2,1.175040039E3
3.963221924E2,1.038622559E3
3.963888566E2,9.755100098E2
3.964555348E2,9.755100098E2
3.965221897E2,9.755100098E2
3.965888845E2,1.077840088E3
3.966555233E2,1.154385010E3
3.967221887E2,1.207912598E3
3.967888684E2,1.239637573E3
3.968555362E2,1.340752563E3
3.969221848E2,1.419592529E3
3.969888569E2,1.535625000E3
3.970555224E2,1.593810059E3
3.971221923E2,1.593810059E3
3.971888800E2,1.593810059E3
3.972555291E2,1.493572510E3
3.973221800E2,1.209600098E3
3.973888447E2,1.100857544E3
3.974555186E2,1.100857544E3
3.975221764E2,1.100857544E3
3.975888655E2,1.163092529E3
3.976555450E2,1.189552490E3
3.977221804E2,1.214932495E3
3.977888456E2,1.244565063E3
3.978555237E2,1.271227539E3
3.979221782E2,1.291477539E3
3.979888643E2,1.361407593E3
3.980555073E2,1.432012573E3
3.981221813E2,1.456515015E3
3.981888578E2,1.467382568E3
3.982555165E2,1.467382568E3
3.983221746E2,1.467382568E3
3.983888509E2,1.450777588E3
3.984555005E2,1.449022583E3
3.985221697E2,1.444162598E3
3.985888689E2,1.444162598E3
3.986555172E2,1.444162598E3
3.987221658E2,1.453950073E3
3.987888327E2,1.465695068E3
3.988554987E2,1.492087524E3
3.989221665E2,1.566067505E3
3.989888531E2,1.572952515E3
3.990555227E2,1.572952515E3
3.991221653E2,1.599345093E3
3.991888286E2,1.623240112E3
3.992555163E2,1.623240112E3
3.993221649E2,1.573965088E3
3.993888480E2,1.573965088E3
3.994554912E2,1.434982544E3
3.995221616E2,1.288035034E3
3.995888361E2,1.020870056E3
3.996555093E2,9.503325195E2
3.997221566E2,9.021375122E2
3.997888343E2,9.021375122E2
3.998554826E2,9.021375122E2
3.999221558E2,9.347400513E2
3.999888435E2,9.733500366E2
4.000555058E2,1.139467529E3
4.001221550E2,1.253542603E3
4.001888259E2,1.345410034E3
4.002554851E2,1.421550049E3
4.003221558E2,1.465222534E3
4.003888433E2,1.465222534E3
4.004555161E2,1.465222534E3
4.005221496E2,1.273792603E3
4.005888225E2,1.200622559E3
4.006554940E2,1.200622559E3
4.007221522E2,1.200622559E3
4.007888374E2,1.224922607E3
4.008554800E2,1.241797607E3
4.009221503E2,1.282972534E3
4.009888185E2,1.366537598E3
4.010554959E2,1.391917603E3
4.011221426E2,1.455232544E3
4.011888118E2,1.533262573E3
4.012554802E2,1.719630127E3
4.013221438E2,1.788075073E3
4.013888261E2,1.857330078E3
4.014554905E2,1.857330078E3
4.015221394E2,1.857330078E3
4.015888035E2,1.780177612E3
4.016554719E2,1.687432617E3
4.017221374E2,1.523677612E3
4.017888223E2,1.402312500E3
4.018555055E2,1.278450073E3
