"Time (s)","Illuminance (lx)"
1.652073229E2,1.347367554E3
1.652739857E2,1.347367554E3
1.653406468E2,1.347367554E3
1.654073182E2,1.347097534E3
1.654739808E2,1.347367554E3
1.655406475E2,1.347097534E3
1.656073133E2,1.347570068E3
1.656739819E2,1.347097534E3
1.657406422E2,1.347097534E3
1.658073122E2,1.347097534E3
1.658739839E2,1.347097534E3
1.659406401E2,1.347097534E3
1.660073104E2,1.347097534E3
1.660739786E2,1.346692505E3
1.661406383E2,1.347097534E3
1.662073092E2,1.346692505E3
1.662739733E2,1.346490112E3
1.663406372E2,1.346490112E3
1.664073086E2,1.345815063E3
1.664739739E2,1.345815063E3
1.665406343E2,1.345612549E3
1.666073086E2,1.345207520E3
1.666739728E2,1.345207520E3
1.667406325E2,1.345005005E3
1.668073028E2,1.344532593E3
1.668739680E2,1.344532593E3
1.669406304E2,1.343925049E3
1.670073056E2,1.343925049E3
1.670739658E2,1.343925049E3
1.671406285E2,1.343925049E3
1.672073016E2,1.343925049E3
1.672739639E2,1.343925049E3
1.673406267E2,1.343250000E3
1.674072953E2,1.343250000E3
1.674739645E2,1.343250000E3
1.675406238E2,1.342845093E3
1.676072995E2,1.342845093E3
1.676739610E2,1.342440063E3
1.677406227E2,1.342845093E3
1.678072947E2,1.342642578E3
1.678739577E2,1.343047607E3
1.679406207E2,1.342642578E3
1.680072960E2,1.342642578E3
1.680739564E2,1.342642578E3
1.681406193E2,1.342845093E3
1.682072894E2,1.342642578E3
1.682739533E2,1.342642578E3
1.683406206E2,1.342845093E3
1.684072854E2,1.342845093E3
1.684739545E2,1.342845093E3
1.685406140E2,1.342845093E3
1.686072864E2,1.343047607E3
1.686739508E2,1.342845093E3
1.687406119E2,1.342642578E3
1.688072864E2,1.341765015E3
1.688739493E2,1.342642578E3
1.689406103E2,1.342642578E3
1.690072810E2,1.342642578E3
1.690739439E2,1.342440063E3
1.691406100E2,1.342845093E3
1.692072792E2,1.342845093E3
1.692739439E2,1.342845093E3
1.693406079E2,1.342845093E3
1.694072831E2,1.342845093E3
1.694739427E2,1.342845093E3
1.695406037E2,1.342642578E3
1.696072772E2,1.342642578E3
1.696739407E2,1.342440063E3
1.697406019E2,1.342642578E3
1.698072760E2,1.342642578E3
1.698739440E2,1.342642578E3
1.699405990E2,1.342845093E3
1.700072750E2,1.343250000E3
1.700739376E2,1.342845093E3
1.701405973E2,1.343047607E3
1.702072683E2,1.342845093E3
1.702739375E2,1.343047607E3
1.703405958E2,1.343047607E3
1.704072679E2,1.343047607E3
1.704739367E2,1.343047607E3
