"Time (s)","Illuminance (lx)"
3.604310661E1,5.178262695E3
3.610977249E1,5.178262695E3
3.617644947E1,5.096790039E3
3.624310473E1,5.095507812E3
3.630977463E1,5.056087891E3
3.637643827E1,4.989330078E3
3.644310786E1,4.941810059E3
3.650977140E1,4.879305176E3
3.657646911E1,4.879305176E3
3.664310213E1,4.890645020E3
3.670976687E1,4.941810059E3
3.677643150E1,4.959697754E3
3.684310286E1,4.959697754E3
3.690979171E1,4.991490234E3
3.697643671E1,5.010052734E3
3.704309640E1,5.010052734E3
3.710976254E1,5.087205078E3
3.717642515E1,5.108332520E3
3.724309687E1,5.108332520E3
3.730978796E1,5.108332520E3
3.737642499E1,4.955445312E3
3.744309166E1,4.955445312E3
3.750978494E1,4.940932617E3
3.757644046E1,4.843462891E3
3.764309088E1,4.940932617E3
3.770975728E1,4.980150391E3
3.777641702E1,4.980150391E3
3.784309015E1,5.161387695E3
3.790977249E1,5.161387695E3
3.797642885E1,5.161387695E3
3.804308806E1,5.141812500E3
3.810975286E1,5.139045410E3
3.817641489E1,5.048392578E3
3.824308411E1,5.033880371E3
3.830977129E1,4.987845215E3
3.837642609E1,4.949032715E3
3.844308452E1,4.853520020E3
3.850975723E1,4.853520020E3
3.857642978E1,4.781430176E3
3.864308150E1,4.853520020E3
3.870977244E1,4.864387695E3
3.877640827E1,4.875457520E3
3.884307827E1,4.875457520E3
3.890974411E1,4.875457520E3
3.897642598E1,4.719195312E3
3.904307994E1,4.651627441E3
3.910974234E1,4.651627441E3
3.917640650E1,4.651627441E3
3.924307817E1,4.708732910E3
3.930974879E1,4.708732910E3
3.937642140E1,4.708732910E3
3.944308046E1,4.600192871E3
3.950973921E1,4.548622559E3
3.957640202E1,4.537080078E3
3.964307452E1,4.537080078E3
3.970975812E1,4.548622559E3
3.977640952E1,4.560975098E3
3.984306978E1,4.634955078E3
3.990973421E1,4.744102539E3
3.997639744E1,4.744102539E3
4.004306640E1,4.744102539E3
4.010975588E1,4.737285156E3
4.017640353E1,4.698067871E3
4.024307275E1,4.687604980E3
4.030973390E1,4.672687500E3
4.037639327E1,4.597897461E3
4.044306353E1,4.510215332E3
4.050972734E1,4.475047852E3
4.057639067E1,4.447102539E3
4.064305885E1,4.444537598E3
4.070975213E1,4.444537598E3
4.077638619E1,4.475047852E3
4.084306692E1,4.521082520E3
4.090972400E1,4.624087891E3
4.097638754E1,4.666342773E3
4.104305546E1,4.666342773E3
4.110974807E1,4.666342773E3
4.117639661E1,4.621320312E3
4.124305338E1,4.572247559E3
4.130972296E1,4.541602539E3
4.137638213E1,4.513860352E3
4.144305286E1,4.457160156E3
4.150973853E1,4.318785156E3
4.157638140E1,4.318785156E3
4.164304926E1,4.318785156E3
4.170974744E1,4.363132812E3
4.177639963E1,4.381020020E3
4.184305025E1,4.457970215E3
4.190971536E1,4.540320312E3
4.197638244E1,4.540320312E3
4.204304728E1,4.540320312E3
4.210974286E1,4.514737793E3
4.217638697E1,4.480380371E3
4.224304478E1,4.475452637E3
4.230971692E1,4.462695312E3
4.237637421E1,4.456687500E3
4.244304437E1,4.404240234E3
4.250973202E1,4.318785156E3
4.257638765E1,4.318785156E3
4.264304150E1,4.318785156E3
4.270971234E1,4.356045410E3
4.277636827E1,4.369950195E3
4.284303801E1,4.407479980E3
4.290973296E1,4.542209961E3
4.297636520E1,4.542209961E3
4.304303504E1,4.542209961E3
4.310970171E1,4.510890137E3
4.317638202E1,4.472685059E3
4.324303567E1,4.459927734E3
4.330970182E1,4.459927734E3
4.337636150E1,4.452030273E3
4.344304098E1,4.448587891E3
4.350969911E1,4.399177734E3
4.357637536E1,4.366709961E3
4.364303932E1,4.366709961E3
4.370969682E1,4.353750000E3
4.377636062E1,4.366709961E3
4.384302859E1,4.398502441E3
4.390971546E1,4.399380371E3
4.397637025E1,4.399380371E3
4.404302562E1,4.399380371E3
4.410969223E1,4.346932617E3
4.417635275E1,4.346932617E3
4.424302603E1,4.346932617E3
4.430972004E1,4.363334961E3
4.437634963E1,4.375282715E3
4.444302723E1,4.375282715E3
4.450968796E1,4.375282715E3
4.457636859E1,4.303395020E3
4.464301874E1,4.303395020E3
4.470971327E1,4.303395020E3
4.477634937E1,4.328167480E3
4.484302520E1,4.362457520E3
4.490971254E1,4.375485352E3
4.497636327E1,4.362457520E3
4.504302140E1,4.328167480E3
4.510968598E1,4.252229980E3
4.517634478E1,4.066537598E3
4.524301567E1,4.066537598E3
4.530970484E1,4.066537598E3
4.537635473E1,4.164817871E3
4.544301150E1,4.259250000E3
4.550968812E1,4.259250000E3
4.557634067E1,4.259250000E3
4.564301223E1,4.231372559E3
