"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
3.602077660E0,-1.346879959E1,-4.279759979E1,-1.487179947E1
3.612077660E0,-1.372499943E1,-4.305379868E1,-1.404220009E1
3.622077660E0,-1.383479977E1,-4.330999756E1,-1.313939953E1
3.632077660E0,-1.413980007E1,-4.348080063E1,-1.232199955E1
3.642077660E0,-1.410319996E1,-4.372480011E1,-1.141919994E1
3.652077660E0,-1.400559998E1,-4.399319839E1,-1.044320011E1
3.662077660E0,-1.360299969E1,-4.429819870E1,-9.442799568E0
3.672077660E0,-1.324919987E1,-4.460319901E1,-8.564399719E0
3.682077660E0,-1.287099934E1,-4.501799774E1,-7.271199703E0
3.692077660E0,-1.237080002E1,-4.532299805E1,-6.307399750E0
3.702077660E0,-1.180959988E1,-4.560359955E1,-5.404599667E0
3.712077660E0,-1.116300011E1,-4.559140015E1,-4.867799759E0
3.722077660E0,-1.047980022E1,-4.584759903E1,-4.026000023E0
3.732077660E0,-9.735599518E0,-4.604280090E1,-3.110999823E0
3.742077660E0,-9.027999878E0,-4.617699814E1,-2.281399965E0
3.752077660E0,-8.295999527E0,-4.634779739E1,-1.439599991E0
3.762077660E0,-7.637199879E0,-4.642099762E1,-8.051999807E-1
3.772077660E0,-6.917399883E0,-4.650639725E1,-2.073999941E-1
3.782077660E0,-6.160999775E0,-4.651860046E1,4.391999841E-1
3.792077660E0,-5.477799892E0,-4.684799957E1,1.451799989E0
3.802077660E0,-4.757999897E0,-4.681139755E1,2.013000011E0
3.812077660E0,-4.001599789E0,-4.678699875E1,2.293599844E0
3.822077660E0,-3.318399906E0,-4.676259995E1,2.574199915E0
3.832077660E0,-2.586400032E0,-4.670159912E1,2.891399860E0
3.842077660E0,-1.781199932E0,-4.670159912E1,3.171999931E0
3.852077660E0,-1.085799932E0,-4.664059830E1,3.452600002E0
3.862077660E0,-5.367999673E-1,-4.662839890E1,3.659999847E0
3.872077660E0,-6.099999696E-2,-4.659180069E1,3.708799839E0
3.882077660E0,3.659999967E-1,-4.657959747E1,3.684399843E0
3.892077660E0,6.100000143E-1,-4.654299927E1,3.745399952E0
3.902077660E0,6.832000017E-1,-4.648199844E1,3.659999847E0
3.912077660E0,7.075999975E-1,-4.642099762E1,3.550199986E0
3.922077660E0,6.710000038E-1,-4.637220001E1,3.415999889E0
3.932077660E0,5.733999610E-1,-4.634779739E1,3.281800032E0
3.942077660E0,4.635999799E-1,-4.633559799E1,3.086599827E0
3.952077660E0,3.537999988E-1,-4.629899979E1,2.915799856E0
3.962077660E0,1.341999918E-1,-4.622579956E1,2.671799898E0
3.972077660E0,-1.708000004E-1,-4.618919754E1,2.317999840E0
3.982077660E0,-4.635999799E-1,-4.621360016E1,2.037400007E0
3.992077660E0,-7.319999933E-1,-4.623799896E1,1.707999945E0
